1/9/2024|MEXTRAC|09|273000000|13561063134.53|49.6742
1/9/2025|MEXTRAC|09|290650000|14261777573.42|49.0686
10/1/2019|MEXTRAC|09|236100000|8375655289.01|35.4750
10/1/2020|MEXTRAC|09|286200000|9077898445.10|31.7187
10/1/2021|MEXTRAC|09|257750000|11142557637.36|43.2301
10/10/2019|MEXTRAC|09|252800000|8998386871.98|35.5949
10/10/2022|MEXTRAC|09|273750000|10822354202.63|39.5337
10/10/2023|MEXTRAC|09|276300000|12418274577.21|44.9449
10/10/2024|MEXTRAC|09|299950000|15253261291.90|50.8527
10/11/2019|MEXTRAC|09|256800000|9214057740.80|35.8803
10/11/2021|MEXTRAC|09|254600000|11118105932.50|43.6689
10/11/2022|MEXTRAC|09|273350000|10891547321.87|39.8447
10/11/2023|MEXTRAC|09|276300000|12398407379.23|44.8730
10/11/2024|MEXTRAC|09|299950000|15227607710.02|50.7672
10/12/2020|MEXTRAC|09|282250000|9423783162.06|33.3881
10/12/2021|MEXTRAC|09|254600000|11163327225.23|43.8465
10/12/2022|MEXTRAC|09|273050000|10846376134.34|39.7230
10/12/2023|MEXTRAC|09|277800000|12374462739.31|44.5445
10/13/2020|MEXTRAC|09|285200000|9472312274.71|33.2129
10/13/2021|MEXTRAC|09|253800000|11121591828.29|43.8203
10/13/2022|MEXTRAC|09|273050000|10893687358.94|39.8963
10/13/2023|MEXTRAC|09|277850000|12263130273.97|44.1358
10/14/2019|MEXTRAC|09|256800000|9223057167.91|35.9153
10/14/2020|MEXTRAC|09|285200000|9416498145.72|33.0172
10/14/2021|MEXTRAC|09|251550000|11065162005.51|43.9879
10/14/2022|MEXTRAC|09|273050000|10846835439.34|39.7247
10/14/2024|MEXTRAC|09|299950000|15171280409.55|50.5794
10/15/2019|MEXTRAC|09|252550000|9051770237.62|35.8415
10/15/2020|MEXTRAC|09|285450000|9412550952.88|32.9744
10/15/2021|MEXTRAC|09|251600000|11207667013.08|44.5456
10/15/2024|MEXTRAC|09|299950000|15283209848.65|50.9525
10/16/2019|MEXTRAC|09|252550000|9120538691.15|36.1138
10/16/2020|MEXTRAC|09|285500000|9403410396.33|32.9366
10/16/2023|MEXTRAC|09|277850000|12362656602.19|44.4940
10/16/2024|MEXTRAC|09|299950000|15295950463.72|50.9950
