ISIN|TRACKER|DATE|OUTSTANDING_SHARES|PRICE|CREATED|REDEM
MX1BVM010007|VMEX|20250506|144000000|45.851|0|0
MX1BVM010007|VMEX|20250507|144000000|47.129|100000|0
MX1BVM010007|VMEX|20250508|144100000|47.574|0|0
MX1BVM010007|VMEX|20250509|144100000|46.6082|0|0
MX1BVM010007|VMEX|20250512|144100000|46.4075|0|0
MX1BVM010007|VMEX|20250513|144100000|46.5648|0|0
MX1BVM010007|VMEX|20250514|144100000|47.0986|0|0
MX1BVM010007|VMEX|20250515|144100000|47.2774|0|0
MX1BVM010007|VMEX|20250516|144100000|47.4832|0|0
MX1BVM010007|VMEX|20250519|144100000|47.5582|0|0
MX1BVM010007|VMEX|20250520|144100000|47.969|0|0
MX1BVM010007|VMEX|20250521|144100000|47.7732|0|0
MX1BVM010007|VMEX|20250522|144100000|47.9871|0|100000
MX1BVM010007|VMEX|20250523|144000000|47.472|400000|0
MX1BVM010007|VMEX|20250526|144400000|47.9162|0|0
MX1BVM010007|VMEX|20250527|144400000|47.9525|0|0
MX1BVM010007|VMEX|20250528|144400000|48.2701|0|4400000
MX1BVM010007|VMEX|20250529|140000000|48.4878|0|0
MX1BVM010007|VMEX|20250530|140000000|48.425|0|0
MX1BVM010007|VMEX|20250602|140000000|47.7442|0|200000
MX1BVM010007|VMEX|20250603|139800000|47.6089|0|300000
MX1BVM010007|VMEX|20250604|139500000|47.59|0|0
MX1BVM010007|VMEX|20250605|139500000|47.4153|0|0
MX1BVM010007|VMEX|20250606|139500000|47.59|0|0
MX1BVM010007|VMEX|20250609|139500000|47.8646|0|0
MX1BVM010007|VMEX|20250610|139500000|47.6297|0|0
MX1BVM010007|VMEX|20250611|139500000|47.8512|0|0
MX1BVM010007|VMEX|20250612|139500000|47.588|0|0
MX1BVM010007|VMEX|20250613|139500000|47.6601|0|0
MX1BVM010007|VMEX|20250616|139500000|47.3686|0|0
MX1BVM010007|VMEX|20250617|139500000|47.04|0|0
MX1BVM010007|VMEX|20250618|139500000|46.7196|0|0
MX1BVM010007|VMEX|20250619|139500000|46.8177|0|0
MX1BVM010007|VMEX|20250620|139500000|46.2973|0|0
MX1BVM010007|VMEX|20250623|139500000|46.435|0|0
MX1BVM010007|VMEX|20250624|139500000|46.2511|0|0
MX1BVM010007|VMEX|20250625|139500000|46.8097|0|0
MX1BVM010007|VMEX|20250626|139500000|47.0216|0|0
MX1BVM010007|VMEX|20250627|139500000|47.4303|0|0
MX1BVM010007|VMEX|20250630|139500000|47.4141|900000|0
MX1BVM010007|VMEX|20250701|140400000|47.357|0|0
MX1BVM010007|VMEX|20250702|140400000|47.6745|0|0
MX1BVM010007|VMEX|20250703|140400000|48.1342|0|0
MX1BVM010007|VMEX|20250704|140400000|47.758|0|0
MX1BVM010007|VMEX|20250707|140400000|47.7999|0|0
MX1BVM010007|VMEX|20250708|140400000|47.3857|0|0
MX1BVM010007|VMEX|20250709|140400000|47.2033|0|0
MX1BVM010007|VMEX|20250710|140400000|46.7774|0|0
MX1BVM010007|VMEX|20250711|140400000|46.7113|0|0
MX1BVM010007|VMEX|20250714|140400000|46.6209|0|0
MX1BVM010007|VMEX|20250715|140400000|46.4551|0|0
MX1BVM010007|VMEX|20250716|140400000|46.5859|0|0
MX1BVM010007|VMEX|20250717|140400000|46.5875|0|0
MX1BVM010007|VMEX|20250718|140400000|46.7045|0|2100000
MX1BVM010007|VMEX|20250721|138300000|46.3928|0|0
