01/10/2019|ISHRS|NAFTRAC|MX1BNA060014|1479600000|2000000|200000|$42.88|$4287791.09|$63442157115.60
01/10/2020|ISHRS|ESGMEX|MX1BES040009|318950000|18800000|0|$29.02|$1451088.21|$9256491627.80
01/10/2020|ISHRS|NAFTRAC|MX1BNA060014|1404400000|2600000|13200000|$36.62|$3662419.02|$51435012436.00
01/11/2019|ISHRS|NAFTRAC|MX1BNA060014|1517300000|1500000|0|$43.81|$4380936.30|$66471946479.90
01/11/2021|ISHRS|ESGMEX|MX1BES040009|729450000|350000|0|$42.05|$2102347.80|$30671152054.20
01/11/2021|ISHRS|NAFTRAC|MX1BNA060014|1126800000|800000|0|$51.72|$5171782.49|$58275645210.00
01/11/2022|ISHRS|ESGMEX|MX1BES040009|759300000|0|400000|$43.83|$2191332.12|$33277569270.60
01/11/2022|ISHRS|NAFTRAC|MX1BNA060014|1154100000|0|6100000|$50.74|$5074416.97|$58563846597.00
01/11/2023|ISHRS|ESGMEX|MX1BES040009|536850000|2950000|0|$43.86|$2193231.47|$23548726078.60
01/11/2023|ISHRS|NAFTRAC|MX1BNA060014|1350400000|100000|600000|$49.58|$4958076.15|$66953859654.40
01/11/2024|ISHRS|ESGMEX|MX1BES040009|164900000|0|0|$46.09|$2304746.67|$7601054451.70
01/11/2024|ISHRS|NAFTRAC|MX1BNA060014|1436100000|0|0|$50.69|$5069321.73|$72800528933.70
01/12/2020|ISHRS|ESGMEX|MX1BES040009|439250000|4300000|0|$34.17|$1708588.84|$15009953047.20
01/12/2020|ISHRS|NAFTRAC|MX1BNA060014|1223200000|0|9000000|$43.00|$4300483.02|$52603508056.00
01/12/2021|ISHRS|ESGMEX|MX1BES040009|733900000|450000|0|$41.30|$2064833.61|$30307627580.80
01/12/2021|ISHRS|NAFTRAC|MX1BNA060014|1119300000|4800000|9300000|$50.33|$5033226.75|$56336907572.40
01/12/2022|ISHRS|ESGMEX|MX1BES040009|763600000|2150000|500000|$44.06|$2202937.57|$33643262263.60
01/12/2022|ISHRS|NAFTRAC|MX1BNA060014|1136400000|400000|11700000|$51.48|$5147903.39|$58500774237.60
01/12/2023|ISHRS|ESGMEX|MX1BES040009|535150000|0|0|$47.55|$2377373.99|$25445033922.00
01/12/2023|ISHRS|NAFTRAC|MX1BNA060014|1355100000|0|1900000|$53.79|$5378904.48|$72889534879.50
02/01/2020|ISHRS|NAFTRAC|MX1BNA060014|1598400000|2400000|2000000|$44.39|$4439272.84|$70957336435.20
02/01/2024|ISHRS|ESGMEX|MX1BES040009|488400000|0|5350000|$50.29|$2514650.58|$24563107060.80
02/01/2024|ISHRS|NAFTRAC|MX1BNA060014|1351600000|2500000|1700000|$56.70|$5669794.57|$76632943813.60
02/01/2025|ISHRS|ESGMEX|MX1BES040009|169200000|5500000|50000|$45.12|$2256103.74|$7634655090.00
02/01/2025|ISHRS|NAFTRAC|MX1BNA060014|1443600000|1700000|0|$49.80|$4979876.35|$71889494266.80
02/02/2021|ISHRS|ESGMEX|MX1BES040009|467200000|100000|0|$34.66|$1733069.80|$16193804211.20
02/02/2021|ISHRS|NAFTRAC|MX1BNA060014|1221600000|1700000|200000|$43.83|$4383112.49|$53544102300.00
02/02/2022|ISHRS|ESGMEX|MX1BES040009|738850000|5350000|300000|$42.67|$2133457.64|$31526103694.00
02/02/2022|ISHRS|NAFTRAC|MX1BNA060014|1130700000|400000|2100000|$52.03|$5202618.13|$58826002856.70
02/02/2023|ISHRS|ESGMEX|MX1BES040009|787750000|2300000|1000000|$46.21|$2310680.22|$36404766551.00
02/02/2023|ISHRS|NAFTRAC|MX1BNA060014|1197800000|2400000|9700000|$53.67|$5367098.88|$64287110624.20
02/02/2024|ISHRS|ESGMEX|MX1BES040009|367800000|0|0|$51.50|$2575240.08|$18943466175.60
02/02/2024|ISHRS|NAFTRAC|MX1BNA060014|1423400000|300000|0|$57.91|$5791330.98|$82433805454.00
02/03/2020|ISHRS|NAFTRAC|MX1BNA060014|1618400000|0|21700000|$42.12|$4212318.67|$68172165840.80
02/03/2021|ISHRS|ESGMEX|MX1BES040009|476700000|800000|200000|$36.03|$1801450.11|$17175025253.40
02/03/2021|ISHRS|NAFTRAC|MX1BNA060014|1180700000|0|8800000|$45.71|$4571266.86|$53972948288.30
02/03/2022|ISHRS|ESGMEX|MX1BES040009|746300000|650000|50000|$43.66|$2182754.22|$32579789189.20
02/03/2022|ISHRS|NAFTRAC|MX1BNA060014|1154200000|11900000|400000|$53.37|$5336915.38|$61598677546.80
02/03/2023|ISHRS|ESGMEX|MX1BES040009|773800000|500000|200000|$46.06|$2303248.59|$35645075333.60
02/03/2023|ISHRS|NAFTRAC|MX1BNA060014|1239300000|500000|400000|$53.19|$5318936.67|$65917582523.10
02/04/2020|ISHRS|NAFTRAC|MX1BNA060014|1788300000|1800000|100000|$33.61|$3361436.77|$60112574294.40
02/04/2024|ISHRS|ESGMEX|MX1BES040009|314850000|300000|5250000|$50.03|$2501614.45|$15752666191.60
02/04/2024|ISHRS|NAFTRAC|MX1BNA060014|1488000000|3500000|8400000|$57.29|$5728551.97|$85240853760.00
02/05/2022|ISHRS|ESGMEX|MX1BES040009|729600000|600000|450000|$42.86|$2142882.56|$31268942169.60
02/05/2022|ISHRS|NAFTRAC|MX1BNA060014|1102200000|400000|4500000|$51.90|$5189888.72|$57202953251.40
02/05/2023|ISHRS|ESGMEX|MX1BES040009|761300000|0|50000|$47.45|$2372253.25|$36119927984.50
02/05/2023|ISHRS|NAFTRAC|MX1BNA060014|1195600000|1700000|1700000|$54.98|$5498104.57|$65735338597.60
02/05/2024|ISHRS|ESGMEX|MX1BES040009|261650000|0|0|$49.03|$2451547.93|$12828950422.40
02/05/2024|ISHRS|NAFTRAC|MX1BNA060014|1493900000|6200000|0|$56.35|$5635108.40|$84182884387.60
02/06/2020|ISHRS|NAFTRAC|MX1BNA060014|1721300000|1000000|7000000|$37.45|$3744992.19|$64462550738.60
02/06/2021|ISHRS|ESGMEX|MX1BES040009|629350000|0|0|$40.28|$2014208.01|$25352836096.00
02/06/2021|ISHRS|NAFTRAC|MX1BNA060014|1111800000|1800000|700000|$50.83|$5083329.03|$56516451822.00
02/06/2022|ISHRS|ESGMEX|MX1BES040009|790250000|0|0|$42.48|$2124112.37|$33571595691.80
02/06/2022|ISHRS|NAFTRAC|MX1BNA060014|1119000000|300000|700000|$51.38|$5138171.57|$57496140204.00
02/06/2023|ISHRS|ESGMEX|MX1BES040009|709300000|0|1000000|$45.89|$2294265.56|$32546451092.30
02/06/2023|ISHRS|NAFTRAC|MX1BNA060014|1199800000|400000|300000|$53.11|$5311115.58|$63722764968.80
02/07/2020|ISHRS|NAFTRAC|MX1BNA060014|1621700000|4100000|0|$37.89|$3788618.93|$61440032701.30
02/07/2021|ISHRS|ESGMEX|MX1BES040009|689300000|0|0|$39.78|$1989004.46|$27420415347.70
02/07/2021|ISHRS|NAFTRAC|MX1BNA060014|1146000000|0|1000000|$50.22|$5022208.39|$57554508264.00
02/07/2024|ISHRS|ESGMEX|MX1BES040009|169950000|50000|0|$45.77|$2288638.22|$7779081241.80
02/07/2024|ISHRS|NAFTRAC|MX1BNA060014|1520700000|0|22900000|$51.97|$5196687.68|$79026029853.90
02/08/2019|ISHRS|NAFTRAC|MX1BNA060014|1503400000|12800000|0|$39.94|$3993550.77|$60039042727.20
02/08/2021|ISHRS|ESGMEX|MX1BES040009|716900000|350000|0|$40.73|$2036311.10|$29196628551.80
02/08/2021|ISHRS|NAFTRAC|MX1BNA060014|1155500000|500000|500000|$50.86|$5085684.27|$58765082086.50
02/08/2022|ISHRS|ESGMEX|MX1BES040009|814350000|5500000|1200000|$39.40|$1970164.59|$32088070840.20
02/08/2022|ISHRS|NAFTRAC|MX1BNA060014|1168300000|11100000|0|$46.89|$4689203.24|$54783960985.60
02/08/2023|ISHRS|ESGMEX|MX1BES040009|666150000|0|4350000|$46.06|$2302939.35|$30682060960.00
02/08/2023|ISHRS|NAFTRAC|MX1BNA060014|1209600000|5500000|200000|$53.03|$5303136.83|$64146742732.80
02/08/2024|ISHRS|ESGMEX|MX1BES040009|169050000|0|0|$46.50|$2324929.76|$7860587484.75
02/08/2024|ISHRS|NAFTRAC|MX1BNA060014|1469300000|0|0|$51.90|$5189828.04|$76254142804.00
02/09/2019|ISHRS|NAFTRAC|MX1BNA060014|1564400000|6700000|0|$42.17|$4217407.70|$65977126058.80
02/09/2020|ISHRS|ESGMEX|MX1BES040009|129950000|23900000|0|$29.36|$1468213.57|$3815887016.45
02/09/2020|ISHRS|NAFTRAC|MX1BNA060014|1478700000|700000|19100000|$37.08|$3707620.85|$54824590248.30
02/09/2021|ISHRS|ESGMEX|MX1BES040009|760200000|200000|0|$42.12|$2105982.48|$32019357930.00
02/09/2021|ISHRS|NAFTRAC|MX1BNA060014|1153400000|2900000|3800000|$52.16|$5215879.30|$60159951846.20
02/09/2024|ISHRS|ESGMEX|MX1BES040009|164400000|0|0|$47.67|$2383444.98|$7836767160.00
02/09/2024|ISHRS|NAFTRAC|MX1BNA060014|1441500000|0|0|$53.14|$5313827.06|$76598817646.50
02/10/2019|ISHRS|NAFTRAC|MX1BNA060014|1496800000|17200000|0|$42.17|$4216575.39|$63113700587.20
02/10/2020|ISHRS|ESGMEX|MX1BES040009|322300000|3350000|0|$29.06|$1452952.50|$9365731815.00
02/10/2020|ISHRS|NAFTRAC|MX1BNA060014|1402700000|500000|2200000|$36.64|$3664015.92|$51395151029.30
02/10/2023|ISHRS|ESGMEX|MX1BES040009|625950000|0|0|$44.42|$2221002.43|$27804729671.60
02/10/2023|ISHRS|NAFTRAC|MX1BNA060014|1265500000|300000|100000|$51.02|$5102277.80|$64569325559.00
02/10/2024|ISHRS|ESGMEX|MX1BES040009|164300000|0|0|$47.33|$2366473.48|$7776231921.00
02/10/2024|ISHRS|NAFTRAC|MX1BNA060014|1438200000|0|0|$52.81|$5280774.67|$75948101735.40
02/12/2019|ISHRS|NAFTRAC|MX1BNA060014|1555400000|12400000|0|$42.59|$4258732.98|$66240333082.00
02/12/2020|ISHRS|ESGMEX|MX1BES040009|439650000|400000|0|$34.79|$1739367.31|$15294256668.90
02/12/2020|ISHRS|NAFTRAC|MX1BNA060014|1223100000|900000|1000000|$43.78|$4378114.75|$53548720895.70
02/12/2021|ISHRS|ESGMEX|MX1BES040009|729700000|0|4200000|$42.04|$2101947.51|$30675821815.00
02/12/2021|ISHRS|NAFTRAC|MX1BNA060014|1114600000|0|4700000|$51.24|$5123985.64|$57111943497.60
02/12/2022|ISHRS|ESGMEX|MX1BES040009|763150000|50000|500000|$43.84|$2192071.12|$33457581199.30
02/12/2022|ISHRS|NAFTRAC|MX1BNA060014|1131600000|400000|5200000|$51.26|$5125547.56|$58000696641.60
02/12/2024|ISHRS|ESGMEX|MX1BES040009|163900000|0|0|$45.38|$2269101.84|$7438115864.30
02/12/2024|ISHRS|NAFTRAC|MX1BNA060014|1447600000|9300000|600000|$50.46|$5046078.85|$73047036708.80
03/01/2020|ISHRS|NAFTRAC|MX1BNA060014|1595300000|0|3100000|$44.58|$4457902.69|$71116921773.10
03/01/2022|ISHRS|ESGMEX|MX1BES040009|719000000|0|0|$43.86|$2193053.11|$31536103578.00
03/01/2022|ISHRS|NAFTRAC|MX1BNA060014|1114600000|200000|0|$53.05|$5304885.79|$59128257126.80
03/01/2023|ISHRS|ESGMEX|MX1BES040009|748750000|0|1300000|$42.32|$2116244.99|$31690768875.00
03/01/2023|ISHRS|NAFTRAC|MX1BNA060014|1142300000|1900000|0|$49.00|$4900240.91|$55975451800.70
03/01/2024|ISHRS|ESGMEX|MX1BES040009|486500000|0|1900000|$49.15|$2457714.56|$23913562571.50
03/01/2024|ISHRS|NAFTRAC|MX1BNA060014|1356000000|4700000|300000|$55.45|$5545132.42|$75191995344.00
03/01/2025|ISHRS|ESGMEX|MX1BES040009|169200000|0|0|$44.26|$2212867.54|$7488343789.20
03/01/2025|ISHRS|NAFTRAC|MX1BNA060014|1446500000|8000000|5100000|$48.99|$4899061.40|$70864923151.00
03/02/2021|ISHRS|ESGMEX|MX1BES040009|467400000|200000|0|$34.73|$1736344.53|$16231348853.40
03/02/2021|ISHRS|NAFTRAC|MX1BNA060014|1228600000|7200000|200000|$43.94|$4393862.66|$53982997132.20
03/02/2022|ISHRS|ESGMEX|MX1BES040009|738850000|0|0|$41.92|$2096002.50|$30972628942.50
03/02/2022|ISHRS|NAFTRAC|MX1BNA060014|1135800000|5100000|0|$51.14|$5113904.50|$58083727311.00
03/02/2023|ISHRS|ESGMEX|MX1BES040009|786700000|0|1050000|$46.34|$2317178.11|$36458480225.40
03/02/2023|ISHRS|NAFTRAC|MX1BNA060014|1208800000|15500000|4500000|$53.84|$5384270.93|$65085066639.20
03/03/2020|ISHRS|NAFTRAC|MX1BNA060014|1607700000|0|10700000|$42.43|$4242660.49|$68209252858.50
03/03/2021|ISHRS|ESGMEX|MX1BES040009|477550000|850000|0|$36.64|$1831904.29|$17496517969.30
03/03/2021|ISHRS|NAFTRAC|MX1BNA060014|1175100000|2000000|7600000|$46.41|$4640573.49|$54531379198.50
03/03/2022|ISHRS|ESGMEX|MX1BES040009|759500000|13200000|0|$43.80|$2189904.21|$33264644798.00
03/03/2022|ISHRS|NAFTRAC|MX1BNA060014|1153900000|5400000|5700000|$53.60|$5359578.18|$61844172849.80
03/03/2023|ISHRS|ESGMEX|MX1BES040009|774250000|500000|50000|$46.72|$2336146.13|$36175223132.80
03/03/2023|ISHRS|NAFTRAC|MX1BNA060014|1237600000|500000|2200000|$54.04|$5403761.96|$66876958512.00
03/04/2020|ISHRS|NAFTRAC|MX1BNA060014|1796400000|8100000|0|$33.11|$3310552.39|$59470763313.60
03/04/2023|ISHRS|ESGMEX|MX1BES040009|779000000|0|0|$46.33|$2316260.51|$36087338590.00
03/04/2023|ISHRS|NAFTRAC|MX1BNA060014|1220900000|0|500000|$53.64|$5364100.80|$65490306667.20
03/04/2024|ISHRS|ESGMEX|MX1BES040009|300800000|0|14050000|$49.84|$2492121.64|$14992603846.40
03/04/2024|ISHRS|NAFTRAC|MX1BNA060014|1504100000|16100000|0|$57.21|$5720801.09|$86046569345.10
03/05/2021|ISHRS|ESGMEX|MX1BES040009|589350000|0|50000|$38.38|$1919087.97|$22620289666.60
03/05/2021|ISHRS|NAFTRAC|MX1BNA060014|1117700000|600000|1700000|$48.64|$4863919.97|$54364033840.00
03/05/2022|ISHRS|ESGMEX|MX1BES040009|733000000|4000000|600000|$42.09|$2104613.73|$30853637575.00
03/05/2022|ISHRS|NAFTRAC|MX1BNA060014|1101800000|800000|1200000|$51.13|$5113157.63|$56336770436.80
03/05/2023|ISHRS|ESGMEX|MX1BES040009|761550000|250000|0|$47.22|$2361046.29|$35961096195.30
03/05/2023|ISHRS|NAFTRAC|MX1BNA060014|1191600000|1100000|5100000|$54.75|$5474928.03|$65239242048.00
03/05/2024|ISHRS|ESGMEX|MX1BES040009|261650000|0|0|$49.43|$2471437.64|$12933033222.40
03/05/2024|ISHRS|NAFTRAC|MX1BNA060014|1498500000|5700000|1100000|$56.81|$5680581.95|$85123519771.50
03/06/2020|ISHRS|NAFTRAC|MX1BNA060014|1712900000|2500000|10900000|$38.28|$3827752.95|$65565579424.10
03/06/2021|ISHRS|ESGMEX|MX1BES040009|626450000|200000|3100000|$40.24|$2011823.04|$25206130993.40
03/06/2021|ISHRS|NAFTRAC|MX1BNA060014|1109300000|400000|2900000|$50.71|$5071366.40|$56256667475.20
03/06/2022|ISHRS|ESGMEX|MX1BES040009|790150000|0|100000|$42.24|$2112127.15|$33377945351.40
03/06/2022|ISHRS|NAFTRAC|MX1BNA060014|1118800000|300000|500000|$51.10|$5109995.10|$57170625178.80
03/06/2024|ISHRS|ESGMEX|MX1BES040009|261400000|100000|0|$44.88|$2243841.93|$11730805714.60
03/06/2024|ISHRS|NAFTRAC|MX1BNA060014|1539500000|8800000|0|$51.61|$5160648.79|$79448188276.00
03/07/2020|ISHRS|NAFTRAC|MX1BNA060014|1621500000|0|200000|$37.94|$3794176.59|$61522573569.00
03/07/2023|ISHRS|ESGMEX|MX1BES040009|701550000|3350000|8000000|$47.20|$2360221.73|$33116271374.20
03/07/2023|ISHRS|NAFTRAC|MX1BNA060014|1172600000|0|0|$54.17|$5416970.49|$63519396083.00
03/07/2024|ISHRS|ESGMEX|MX1BES040009|169950000|0|0|$46.52|$2326062.28|$7906285757.70
03/07/2024|ISHRS|NAFTRAC|MX1BNA060014|1514600000|0|6100000|$52.83|$5282887.24|$80014609531.20
03/08/2020|ISHRS|ESGMEX|MX1BES040009|50000|0|0|$29.94|$1496889.28|$1496889.30
03/08/2020|ISHRS|NAFTRAC|MX1BNA060014|1588300000|100000|2000000|$37.51|$3751094.87|$59578640296.70
03/08/2021|ISHRS|ESGMEX|MX1BES040009|717650000|750000|0|$41.41|$2070292.64|$29714910405.40
03/08/2021|ISHRS|NAFTRAC|MX1BNA060014|1161200000|5700000|0|$51.62|$5162208.11|$59943560457.20
03/08/2022|ISHRS|ESGMEX|MX1BES040009|814650000|300000|0|$39.47|$1973597.79|$32155828955.40
03/08/2022|ISHRS|NAFTRAC|MX1BNA060014|1172700000|4400000|0|$46.98|$4697837.56|$55091541535.20
03/08/2023|ISHRS|ESGMEX|MX1BES040009|667600000|5700000|4250000|$46.18|$2308756.60|$30826518123.20
03/08/2023|ISHRS|NAFTRAC|MX1BNA060014|1210400000|800000|0|$53.19|$5319211.43|$64383734785.60
03/09/2019|ISHRS|NAFTRAC|MX1BNA060014|1573900000|9500000|0|$41.89|$4189290.51|$65935243179.50
03/09/2020|ISHRS|ESGMEX|MX1BES040009|154450000|24500000|0|$28.84|$1441938.68|$4454148644.30
03/09/2020|ISHRS|NAFTRAC|MX1BNA060014|1458000000|2100000|22800000|$36.45|$3645389.34|$53149775994.00
03/09/2021|ISHRS|ESGMEX|MX1BES040009|758300000|100000|2000000|$41.90|$2095122.35|$31774625560.10
03/09/2021|ISHRS|NAFTRAC|MX1BNA060014|1152000000|400000|1800000|$51.91|$5190745.17|$59797384704.00
03/09/2024|ISHRS|ESGMEX|MX1BES040009|164350000|0|50000|$46.87|$2343357.25|$7702615280.75
