FHIPO|16/07/2021|14|$640,000,000.00|$466,886,417.52|4,700,000|8,700,000||||||||||||||||||||MNXCB|29|14|Compra|3,800,000|$19.93|$75,734,000.00
FHIPO|16/07/2021|14|$640,000,000.00|$466,886,417.52|4,700,000|8,700,000||||||||||||||||||||MNXCB|30|14|Compra|150,000|$20|$3,000,000.00
FHIPO|19/07/2021|14|$640,000,000.00|$387,540,417.77|8,700,000|12,600,000||||||||||||||||||||MNXCB|31|14|Compra|2,200,000|$19.93|$43,846,000.00
FHIPO|19/07/2021|14|$640,000,000.00|$387,540,417.77|8,700,000|12,600,000||||||||||||||||||||MNXCB|32|14|Compra|25|$19.99|$499.75
FHIPO|19/07/2021|14|$640,000,000.00|$387,540,417.77|8,700,000|12,600,000||||||||||||||||||||MNXCB|33|14|Compra|199,975|$20|$3,999,500.00
FHIPO|19/07/2021|14|$640,000,000.00|$387,540,417.77|8,700,000|12,600,000||||||||||||||||||||MNXCB|34|14|Compra|1,500,000|$21|$31,500,000.00
FHIPO|19/12/2022|14|$390,000,000.00|$340,161,570.93|385,380,259|385,280,259|22,430,000|||||||||||||||||||MNXCB|48|14|Compra|241|$17.35|$4,181.35
FHIPO|19/12/2022|14|$390,000,000.00|$340,161,570.93|385,380,259|385,280,259|22,430,000|||||||||||||||||||MNXCB|49|14|Compra|20,407|$17.46|$356,306.22
FHIPO|19/12/2022|14|$390,000,000.00|$340,161,570.93|385,380,259|385,280,259|22,430,000|||||||||||||||||||MNXCB|50|14|Compra|3,252|$17.47|$56,812.44
FHIPO|19/12/2022|14|$390,000,000.00|$340,161,570.93|385,380,259|385,280,259|22,430,000|||||||||||||||||||MNXCB|51|14|Compra|182|$17.48|$3,181.36
FHIPO|19/12/2022|14|$390,000,000.00|$340,161,570.93|385,380,259|385,280,259|22,430,000|||||||||||||||||||MNXCB|52|14|Compra|75,918|$17.49|$1,327,805.82
FHIPO|20/06/2023|14|$300,000,000.00|$180,174,000.00|379,030,259|378,330,259|29,380,000|||||||||||||||||||MNXCB|76|14|Compra|700,000|$17.43|$12,201,000.00
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|53|14|Compra|16,665|$17.49|$291,470.85
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|54|14|Compra|9,335|$17.5|$163,362.50
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|55|14|Compra|7,442|$17.6|$130,979.20
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|56|14|Compra|10|$17.64|$176.40
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|57|14|Compra|1|$17.65|$17.65
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|58|14|Compra|10|$17.69|$176.90
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|59|14|Compra|10|$17.74|$177.40
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|60|14|Compra|10|$17.79|$177.90
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|61|14|Compra|10|$17.84|$178.40
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|62|14|Compra|10|$17.89|$178.90
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|63|14|Compra|10|$17.94|$179.40
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|64|14|Compra|7,200|$17.98|$129,456.00
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|65|14|Compra|10|$17.99|$179.90
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|66|14|Compra|50,010|$18|$900,180.00
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|67|14|Compra|10|$18.04|$180.40
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|68|14|Compra|10|$18.09|$180.90
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|69|14|Compra|13|$18.1|$235.30
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|70|14|Compra|10|$18.14|$181.40
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|71|14|Compra|10|$18.19|$181.90
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|72|14|Compra|50|$18.2|$910.00
FHIPO|23/12/2022|14|$390,000,000.00|$338,375,658.27|385,280,259|385,180,259|22,530,000|||||||||||||||||||MNXCB|73|14|Compra|9,164|$18.24|$167,151.36
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|38|14|Compra|9,208|$19|$174,952.00
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|39|14|Compra|96|$19.03|$1,826.88
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|40|14|Compra|14|$19.25|$269.50
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|41|14|Compra|10|$19.29|$192.90
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|42|14|Compra|10|$19.34|$193.40
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|43|14|Compra|10|$19.39|$193.90
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|44|14|Compra|10|$19.44|$194.40
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|45|14|Compra|10|$19.49|$194.90
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|46|14|Compra|632|$19.5|$12,324.00
FHIPO|24/05/2022|14|$390,000,000.00|$341,909,858.12|387,730,259|385,380,259|22,330,000|||||||||||||||||||MNXCB|47|14|Compra|2,340,000|$20.47|$47,899,800.00
FHIPO|24/05/2024|14|$300,000,000.00|$256,215,000.00|376,130,259|373,350,259|34,360,000|||||||||||||||||||MNXCB|83|14|Compra|2,780,000|$15.75|$43,785,000.00
FHIPO|29/09/2023|14|$300,000,000.00|$169,538,045.57|378,330,259|377,730,259|29,980,000|||||||||||||||||||MNXCB|77|14|Compra|31|$16.85|$522.35
FHIPO|29/09/2023|14|$300,000,000.00|$169,538,045.57|378,330,259|377,730,259|29,980,000|||||||||||||||||||MNXCB|78|14|Compra|11|$16.94|$186.34
FHIPO|29/09/2023|14|$300,000,000.00|$169,538,045.57|378,330,259|377,730,259|29,980,000|||||||||||||||||||MNXCB|79|14|Compra|152|$16.96|$2,577.92
FHIPO|29/09/2023|14|$300,000,000.00|$169,538,045.57|378,330,259|377,730,259|29,980,000|||||||||||||||||||MNXCB|80|14|Compra|17,806|$16.97|$302,167.82
FHIPO|29/09/2023|14|$300,000,000.00|$169,538,045.57|378,330,259|377,730,259|29,980,000|||||||||||||||||||MNXCB|81|14|Compra|582,000|$17.75|$10,330,500.00
FHIPO|30/11/2021|14|$640,000,000.00|$239,595,417.77|390,110,259|387,730,259|19,980,000|||||||||||||||||||MNXCB|37|14|Compra|2,380,000|$20.25|$48,195,000.00
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|100|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|101|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|102|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|103|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|104|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|105|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|106|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|107|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|108|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|109|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|110|23|Compra|5|$25.1|$125.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|111|23|Compra|4|$25.1|$100.40
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|112|23|Compra|17|$25.1|$426.70
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|113|23|Compra|360|$25.1|$9,036.00
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|114|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|115|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|116|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|117|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|118|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|119|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|120|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|121|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|122|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|123|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|124|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|125|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|126|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|127|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|128|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|129|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|130|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|131|23|Compra|25|$25.1|$627.50
FMX|01/07/2024|23|$50,000,000.00|$49,836,850.99|265,541,021|265,534,521|52,813|23-2|$0.00|$0.00|100|100|0|||||||||||||GBM|132|23|Compra|25|$25.1|$627.50
