ABCB4,01/01/2023,0,0,0.00,-,
ABCB4,01/01/2024,0,0,0.00,-,
ABCB4,01/01/2025,550000,10710600,19.47,0.22%,
ABCB4,01/02/2021,750000,11726300,15.64,0.34%,
ABCB4,01/02/2022,0,0,0.00,-,
ABCB4,01/02/2023,0,0,0.00,-,
ABCB4,01/02/2024,0,0,0.00,-,
ABCB4,01/02/2025,400000,8103370,20.26,0.16%,
ABCB4,01/03/2021,958700,14817500,15.46,0.43%,
ABCB4,01/03/2022,0,0,0.00,-,
ABCB4,01/03/2023,260000,4404010,16.94,0.11%,
ABCB4,01/03/2024,0,0,0.00,-,
ABCB4,01/03/2025,0,0,0.00,-,
ABCB4,01/04/2021,1070000,15606000,14.59,0.48%,
ABCB4,01/04/2022,0,0,0.00,-,
ABCB4,01/04/2023,355000,5837800,16.44,0.16%,
ABCB4,01/04/2024,260900,5994100,22.97,0.11%,
ABCB4,01/04/2025,0,0,0.00,-,
ABCB4,01/05/2021,0,0,0.00,-,
ABCB4,01/05/2022,0,0,0.00,-,
ABCB4,01/05/2023,0,0,0.00,-,
ABCB4,01/05/2024,0,0,0.00,-,
ABCB4,01/05/2025,0,0,0.00,-,
ABCB4,01/06/2021,100000,1738420,17.38,0.04%,
ABCB4,01/06/2022,0,0,0.00,-,
ABCB4,01/06/2023,0,0,0.00,-,
ABCB4,01/06/2024,866800,18140800,20.93,0.35%,
ABCB4,01/06/2025,0,0,0.00,-,
ABCB4,01/07/2021,450000,6888960,15.31,0.20%,
ABCB4,01/07/2022,0,0,0.00,-,
ABCB4,01/07/2023,0,0,0.00,-,
ABCB4,01/07/2024,600000,13684600,22.81,0.25%,
ABCB4,01/07/2025,190000,3908910,20.57,0.08%,
ABCB4,01/08/2021,100000,1488290,14.88,0.04%,
ABCB4,01/08/2022,0,0,0.00,-,
ABCB4,01/08/2023,0,0,0.00,-,
ABCB4,01/08/2024,0,0,0.00,-,
ABCB4,01/08/2025,0,0,0.00,-,
ABCB4,01/09/2021,0,0,0.00,-,
ABCB4,01/09/2022,0,0,0.00,-,
ABCB4,01/09/2023,0,0,0.00,-,
ABCB4,01/09/2024,0,0,0.00,-,
ABCB4,01/09/2025,0,0,0.00,-,
ABCB4,01/10/2021,0,0,0.00,-,
ABCB4,01/10/2022,0,0,0.00,-,
ABCB4,01/10/2023,0,0,0.00,-,
ABCB4,01/10/2024,0,0,0.00,-,
ABCB4,01/11/2021,0,0,0.00,-,
ABCB4,01/11/2022,0,0,0.00,-,
ABCB4,01/11/2023,0,0,0.00,-,
ABCB4,01/11/2024,0,0,0.00,-,
ABCB4,01/12/2021,0,0,0.00,-,
ABCB4,01/12/2022,0,0,0.00,-,
ABCB4,01/12/2023,0,0,0.00,-,
ABCB4,01/12/2024,0,0,0.00,-,
ABEV3,01/01/2022,8309,124718,15.01,0.00%,
ABEV3,01/01/2023,0,0,0.00,-,
ABEV3,01/01/2024,0,0,0.00,-,
ABEV3,01/01/2025,39090000,434679000,11.12,0.25%,
ABEV3,01/02/2021,0,0,0.00,-,
ABEV3,01/02/2022,516590,7666200,14.84,0.00%,
ABEV3,01/02/2023,0,0,0.00,-,
ABEV3,01/02/2024,0,0,0.00,-,
ABEV3,01/02/2025,32200900,362743000,11.26,0.20%,
ABEV3,01/03/2021,2515780,38907400,15.47,0.02%,
ABEV3,01/03/2022,0,0,0.00,-,
ABEV3,01/03/2023,65001,875607,13.47,0.00%,
ABEV3,01/03/2024,6002828,76223100,12.70,0.04%,
ABEV3,01/03/2025,19456816,259099000,13.32,0.12%,
ABEV3,01/04/2021,5474,85503,15.62,0.00%,
ABEV3,01/04/2022,10395,156652,15.07,0.00%,
ABEV3,01/04/2023,0,0,0.00,-,
ABEV3,01/04/2024,0,0,0.00,-,
ABEV3,01/04/2025,17232100,234695000,13.62,0.11%,
ABEV3,01/05/2021,384904,6527070,16.96,0.00%,
ABEV3,01/05/2022,39700,545081,13.73,0.00%,
ABEV3,01/05/2023,482575,7074550,14.66,0.00%,
ABEV3,01/05/2024,24000000,288391000,12.02,0.15%,
